visitorid,first_activity,last_activity,total_events,unique_items,unique_categories,count_views,count_addtocart,count_transaction,session_duration_seconds,events_per_second,addtocart_ratio,purchase_ratio,view_to_purchase_ratio,anomaly_score,is_abnormal
678937,2015-07-07 16:14:25.556,2015-07-07 16:32:22.998,20,7,2,13,4,3,1077.442,0.018562484105872985,0.3076923076923077,0.75,0.23076923076923078,-1,1
678959,2015-08-20 17:17:16.846,2015-08-20 17:17:33.820,2,1,1,1,1,0,16.974,0.11782726522917403,1.0,0.0,0.0,-1,1
679172,2015-05-04 20:50:03.845,2015-05-04 21:02:53.143,10,8,8,2,8,0,769.298,0.012998863899295202,4.0,0.0,0.0,-1,1
679201,2015-05-27 03:25:57.013,2015-05-28 04:00:04.227,19,8,5,11,5,3,88447.214,0.00021481739379603296,0.45454545454545453,0.6,0.2727272727272727,-1,1
679508,2015-07-22 20:53:47.946,2015-07-22 20:53:48.134,2,1,0,2,0,0,0.188,10.638297872340425,0.0,0.0,0.0,-1,1
679558,2015-06-03 18:14:16.847,2015-06-03 18:14:34.556,2,1,1,1,1,0,17.709,0.11293692472753968,1.0,0.0,0.0,-1,1
679601,2015-08-06 20:43:04.503,2015-08-06 20:43:30.986,2,1,1,1,1,0,26.483,0.0755201449986784,1.0,0.0,0.0,-1,1
679763,2015-06-23 21:43:58.190,2015-06-23 21:44:40.140,2,1,1,1,1,0,41.95,0.04767580452920143,1.0,0.0,0.0,-1,1
679892,2015-06-23 14:30:33.294,2015-06-23 14:32:30.318,3,1,1,1,1,1,117.024,0.025635767022149304,1.0,1.0,1.0,-1,1
680051,2015-08-15 06:40:30.401,2015-08-15 06:40:30.604,2,1,1,1,1,0,0.203,9.852216748768472,1.0,0.0,0.0,-1,1
680127,2015-07-20 01:19:45.005,2015-07-20 01:20:01.158,2,1,1,1,1,0,16.153,0.12381600941001672,1.0,0.0,0.0,-1,1
680400,2015-07-22 12:37:48.118,2015-07-22 12:41:07.246,3,1,1,1,1,1,199.128,0.015065686392672051,1.0,1.0,1.0,-1,1
680552,2015-05-06 16:40:45.296,2015-05-06 16:48:31.123,8,2,2,3,3,2,465.827,0.01717375763963875,1.0,0.6666666666666666,0.6666666666666666,-1,1
680665,2015-09-03 22:28:58.487,2015-09-03 22:30:13.921,2,1,1,1,1,0,75.434,0.02651324336506085,1.0,0.0,0.0,-1,1
680677,2015-07-10 22:02:01.547,2015-07-10 22:03:12.572,2,1,1,1,1,0,71.025,0.028159098908834914,1.0,0.0,0.0,-1,1
680760,2015-06-10 16:50:55.587,2015-06-10 16:51:52.700,2,1,1,1,1,0,57.113,0.03501829706021396,1.0,0.0,0.0,-1,1
680820,2015-08-20 20:26:08.954,2015-08-20 20:52:16.667,3,1,1,1,1,1,1567.713,0.001913615566114461,1.0,1.0,1.0,-1,1
680858,2015-07-21 17:06:40.961,2015-07-21 17:37:47.266,11,3,2,6,3,2,1866.305,0.005893999105183772,0.5,0.6666666666666666,0.3333333333333333,-1,1
680870,2015-06-04 00:26:28.418,2015-06-04 00:26:50.768,3,1,1,2,1,0,22.35,0.1342281879194631,0.5,0.0,0.0,-1,1
680949,2015-08-31 17:50:11.404,2015-08-31 17:50:41.297,2,1,1,1,1,0,29.893,0.06690529555414311,1.0,0.0,0.0,-1,1
681101,2015-07-04 01:46:21.638,2015-07-04 01:51:20.125,3,1,1,1,1,1,298.487,0.010050688974729216,1.0,1.0,1.0,-1,1
681283,2015-07-17 18:45:57.733,2015-07-17 18:48:56.746,3,1,1,1,1,1,179.013,0.016758559434231032,1.0,1.0,1.0,-1,1
681329,2015-05-16 01:02:09.121,2015-05-16 01:04:46.286,2,1,1,1,1,0,157.165,0.012725479591512106,1.0,0.0,0.0,-1,1
681711,2015-07-29 05:03:00.281,2015-07-29 05:15:58.978,12,9,4,6,6,0,778.697,0.015410358586202336,1.0,0.0,0.0,-1,1
681733,2015-07-29 19:50:16.643,2015-07-29 19:56:42.764,6,4,2,4,1,1,386.121,0.015539170363694283,0.25,1.0,0.25,-1,1
681772,2015-06-03 20:37:26.556,2015-06-03 20:47:11.062,9,8,5,6,3,0,584.506,0.015397617817439,0.5,0.0,0.0,-1,1
681846,2015-09-14 05:40:28.898,2015-09-14 05:40:29.001,2,1,0,2,0,0,0.103,19.417475728155342,0.0,0.0,0.0,-1,1
681951,2015-06-18 16:48:24.572,2015-06-18 16:49:20.233,2,1,1,1,1,0,55.661,0.03593180144086524,1.0,0.0,0.0,-1,1
681982,2015-07-16 23:16:51.476,2015-07-16 23:17:46.038,2,1,1,1,1,0,54.562,0.036655547817162126,1.0,0.0,0.0,-1,1
682010,2015-07-27 02:20:01.910,2015-07-27 02:22:39.666,4,2,1,2,2,0,157.756,0.02535561246481909,1.0,0.0,0.0,-1,1
682031,2015-06-17 18:41:37.150,2015-06-23 19:15:15.471,24,7,4,10,7,7,520418.321,4.611674691598723e-05,0.7,1.0,0.7,-1,1
682067,2015-07-02 19:37:43.537,2015-08-03 19:26:44.283,13,8,4,8,3,2,2764140.746,4.703089022804775e-06,0.375,0.6666666666666666,0.25,-1,1
682185,2015-07-16 17:25:48.141,2015-07-16 17:26:07.083,4,3,2,2,2,0,18.942,0.21117094287825994,1.0,0.0,0.0,-1,1
682448,2015-05-24 23:40:27.080,2015-05-25 21:09:31.532,9,3,1,4,4,1,77344.452,0.00011636258021454466,1.0,0.25,0.25,-1,1
682577,2015-05-23 02:57:30.461,2015-05-23 02:57:31.450,2,1,1,2,0,0,0.989,2.0222446916076846,0.0,0.0,0.0,-1,1
682799,2015-07-28 00:21:25.354,2015-07-28 00:21:49.698,2,1,1,1,1,0,24.344,0.0821557673348669,1.0,0.0,0.0,-1,1
682845,2015-07-20 18:18:01.030,2015-07-20 18:18:01.374,2,1,1,1,1,0,0.344,5.813953488372094,1.0,0.0,0.0,-1,1
683102,2015-08-31 18:05:12.375,2015-08-31 18:05:31.467,2,1,1,1,1,0,19.092,0.10475591870940709,1.0,0.0,0.0,-1,1
683211,2015-06-14 15:44:17.575,2015-06-14 15:49:40.164,4,1,1,2,1,1,322.589,0.012399678848317828,0.5,1.0,0.5,-1,1
683302,2015-08-10 17:41:29.514,2015-08-10 17:45:31.823,2,1,1,1,1,0,242.309,0.008253923708983158,1.0,0.0,0.0,-1,1
683393,2015-07-24 18:00:58.538,2015-07-24 18:00:58.900,2,1,0,2,0,0,0.362,5.524861878453039,0.0,0.0,0.0,-1,1
683548,2015-06-23 06:37:37.689,2015-06-23 06:40:49.708,4,1,1,2,1,1,192.019,0.020831271905384363,0.5,1.0,0.5,-1,1
683631,2015-08-27 22:26:40.916,2015-08-27 22:26:54.354,2,1,1,1,1,0,13.438,0.1488316713796696,1.0,0.0,0.0,-1,1
683706,2015-08-25 17:17:04.465,2015-08-25 18:25:35.033,4,2,1,2,1,1,4110.568,0.0009731015275747779,0.5,1.0,0.5,-1,1
683796,2015-06-30 03:17:22.269,2015-09-10 22:55:33.104,29,14,7,25,2,2,6291490.835,4.609400340960681e-06,0.08,1.0,0.08,-1,1
684000,2015-07-01 15:51:14.013,2015-07-01 15:56:06.228,3,1,1,1,1,1,292.215,0.010266413428468766,1.0,1.0,1.0,-1,1
684057,2015-09-13 13:25:00.376,2015-09-13 13:25:38.766,2,1,1,1,1,0,38.39,0.05209690023443605,1.0,0.0,0.0,-1,1
684153,2015-08-21 19:17:53.415,2015-08-21 19:33:50.935,5,1,1,2,2,1,957.52,0.005221823042860723,1.0,0.5,0.5,-1,1
684181,2015-08-04 20:32:27.757,2015-08-04 20:32:27.835,2,1,1,2,0,0,0.078,25.641025641025642,0.0,0.0,0.0,-1,1
684514,2015-05-31 18:41:23.341,2015-07-06 20:16:21.983,2246,1187,326,1826,231,189,3116098.642,0.0007207730749365668,0.12650602409638553,0.8181818181818182,0.10350492880613363,-1,1
684525,2015-05-30 19:12:53.104,2015-05-30 19:13:20.007,2,1,1,1,1,0,26.903,0.07434115154443743,1.0,0.0,0.0,-1,1
684531,2015-08-18 04:02:49.751,2015-08-28 07:42:08.966,5,3,3,1,2,2,877159.215,5.700219429376912e-06,2.0,1.0,2.0,-1,1
684948,2015-07-26 16:29:08.388,2015-07-26 16:29:30.491,2,1,1,1,1,0,22.103,0.09048545446319503,1.0,0.0,0.0,-1,1
684976,2015-05-14 00:29:08.214,2015-05-14 00:34:28.306,3,1,1,1,1,1,320.092,0.009372305462179624,1.0,1.0,1.0,-1,1
685025,2015-07-10 17:00:50.196,2015-07-10 17:23:02.648,7,4,3,4,2,1,1332.452,0.005253472545352478,0.5,0.5,0.25,-1,1
685031,2015-09-11 16:41:34.056,2015-09-11 16:42:04.109,2,1,1,1,1,0,30.053,0.06654909659601371,1.0,0.0,0.0,-1,1
685118,2015-09-04 03:28:38.338,2015-09-04 05:27:20.126,41,23,12,33,5,3,7121.788,0.0057569812524607585,0.15151515151515152,0.6,0.09090909090909091,-1,1
685143,2015-06-08 18:53:02.264,2015-06-08 18:55:07.918,3,1,1,1,1,1,125.654,0.0238750855523899,1.0,1.0,1.0,-1,1
685232,2015-08-09 00:15:35.569,2015-08-09 00:17:53.139,3,3,1,1,2,0,137.57,0.021807080031983717,2.0,0.0,0.0,-1,1
685307,2015-05-30 17:52:05.271,2015-05-30 17:52:34.102,3,1,1,1,2,0,28.831,0.10405466338316395,2.0,0.0,0.0,-1,1
685502,2015-07-18 04:10:44.604,2015-09-06 03:32:45.784,13,10,4,11,1,1,4317721.18,3.010847495252114e-06,0.09090909090909091,1.0,0.09090909090909091,-1,1
685520,2015-07-09 04:57:37.261,2015-07-09 05:06:41.387,5,1,1,3,1,1,544.126,0.00918904812488284,0.3333333333333333,1.0,0.3333333333333333,-1,1
685618,2015-05-22 19:55:52.518,2015-05-22 19:56:04.880,2,1,1,1,1,0,12.362,0.16178611875101115,1.0,0.0,0.0,-1,1
685651,2015-08-28 20:46:49.017,2015-08-28 20:47:26.236,2,1,1,1,1,0,37.219,0.053735995056288455,1.0,0.0,0.0,-1,1
685665,2015-07-27 18:02:17.988,2015-08-05 08:34:20.281,5,2,2,2,2,1,743522.293,6.7247479289770275e-06,1.0,0.5,0.5,-1,1
685704,2015-09-08 05:30:19.418,2015-09-08 05:31:38.684,2,2,2,1,1,0,79.266,0.02523149900335579,1.0,0.0,0.0,-1,1
685944,2015-07-30 17:57:58.065,2015-07-30 17:59:34.361,2,1,1,1,1,0,96.296,0.020769294674752845,1.0,0.0,0.0,-1,1
686012,2015-08-11 22:05:25.520,2015-08-16 17:45:47.366,122,62,40,77,23,22,416421.846,0.0002929721415240064,0.2987012987012987,0.9565217391304348,0.2857142857142857,-1,1
686039,2015-06-24 19:01:43.097,2015-08-14 21:29:59.528,22,10,8,14,5,3,4415296.431,4.982677911620381e-06,0.35714285714285715,0.6,0.21428571428571427,-1,1
686253,2015-05-06 17:06:36.752,2015-05-06 19:35:18.137,4,1,1,2,1,1,8921.385,0.00044836087670244027,0.5,1.0,0.5,-1,1
686554,2015-09-15 16:17:52.883,2015-09-15 16:18:09.883,2,1,1,1,1,0,17.0,0.11764705882352941,1.0,0.0,0.0,-1,1
686631,2015-09-05 17:10:45.029,2015-09-05 17:10:53.664,2,1,1,1,1,0,8.635,0.23161551823972207,1.0,0.0,0.0,-1,1
686634,2015-06-29 17:02:59.028,2015-06-29 17:03:00.438,2,1,1,2,0,0,1.41,1.4184397163120568,0.0,0.0,0.0,-1,1
686648,2015-09-11 19:09:18.470,2015-09-11 19:09:18.486,2,2,1,2,0,0,0.016,125.0,0.0,0.0,0.0,-1,1
686698,2015-07-23 20:07:58.797,2015-07-23 20:08:37.142,2,1,1,1,1,0,38.345,0.05215803885773895,1.0,0.0,0.0,-1,1
686854,2015-06-02 20:21:35.462,2015-09-01 22:14:56.862,188,106,16,145,25,18,7869201.4,2.389060724764269e-05,0.1724137931034483,0.72,0.12413793103448276,-1,1
686904,2015-08-31 19:43:57.417,2015-08-31 19:48:20.245,4,2,2,2,2,0,262.828,0.015219078636979319,1.0,0.0,0.0,-1,1
686980,2015-07-13 18:57:01.247,2015-07-16 02:46:21.820,7,4,3,3,4,0,200960.573,3.4832703228806975e-05,1.3333333333333333,0.0,0.0,-1,1
687128,2015-07-06 00:10:17.632,2015-07-06 00:10:32.715,2,1,1,1,1,0,15.083,0.13259961546111515,1.0,0.0,0.0,-1,1
687215,2015-06-12 13:26:10.135,2015-06-12 13:30:03.805,4,2,1,2,2,0,233.67,0.017118158086189928,1.0,0.0,0.0,-1,1
687228,2015-07-21 04:28:20.480,2015-07-21 04:30:49.698,4,1,1,2,2,0,149.218,0.02680641745633905,1.0,0.0,0.0,-1,1
687317,2015-05-06 00:43:30.978,2015-05-06 00:44:27.458,2,1,1,1,1,0,56.48,0.03541076487252125,1.0,0.0,0.0,-1,1
687602,2015-07-22 02:45:42.918,2015-07-22 03:03:01.361,9,4,1,1,4,4,1038.443,0.008666821385478066,4.0,1.0,4.0,-1,1
687781,2015-09-17 19:11:46.758,2015-09-17 19:12:17.128,2,1,1,1,1,0,30.37,0.0658544616397761,1.0,0.0,0.0,-1,1
687940,2015-06-22 21:06:15.220,2015-06-24 21:12:46.908,4,1,1,2,1,1,173191.688,2.3095796606590034e-05,0.5,1.0,0.5,-1,1
688314,2015-05-24 14:53:29.687,2015-05-24 23:18:27.661,8,3,1,4,2,2,30297.974,0.000264044057863407,0.5,1.0,0.5,-1,1
688610,2015-09-01 16:25:00.222,2015-09-01 16:25:29.118,2,2,1,1,1,0,28.896,0.06921373200442968,1.0,0.0,0.0,-1,1
688645,2015-08-04 19:40:47.101,2015-08-04 20:02:22.407,10,6,1,5,4,1,1295.306,0.007720183493321269,0.8,0.25,0.2,-1,1
688703,2015-05-06 18:20:15.411,2015-05-06 18:21:46.024,2,2,1,1,1,0,90.613,0.022071888139670908,1.0,0.0,0.0,-1,1
688752,2015-08-15 21:47:05.188,2015-08-15 21:48:05.321,2,2,1,1,1,0,60.133,0.03325960786922322,1.0,0.0,0.0,-1,1
688912,2015-07-16 18:13:32.056,2015-07-16 18:26:28.055,6,2,1,2,2,2,775.999,0.007731968726763823,1.0,1.0,1.0,-1,1
688969,2015-09-11 00:53:01.026,2015-09-11 00:53:07.714,2,1,1,1,1,0,6.688,0.29904306220095694,1.0,0.0,0.0,-1,1
689115,2015-06-30 22:04:12.741,2015-06-30 23:19:50.519,15,4,2,7,5,3,4537.778,0.003305582600118384,0.7142857142857143,0.6,0.42857142857142855,-1,1
689170,2015-05-09 01:58:37.681,2015-05-09 01:58:49.119,2,1,1,1,1,0,11.438,0.17485574401119075,1.0,0.0,0.0,-1,1
689209,2015-06-25 13:02:08.642,2015-06-25 13:06:31.876,3,1,1,1,1,1,263.234,0.011396704073182037,1.0,1.0,1.0,-1,1
689425,2015-06-05 16:53:53.625,2015-06-05 16:54:16.517,2,1,1,1,1,0,22.892,0.08736676568233444,1.0,0.0,0.0,-1,1
689464,2015-07-07 22:20:37.476,2015-07-07 22:21:21.065,2,1,1,1,1,0,43.589,0.04588313565349056,1.0,0.0,0.0,-1,1
689605,2015-08-28 03:49:04.687,2015-08-28 04:05:49.545,8,3,1,4,3,1,1004.858,0.007961323888549428,0.75,0.3333333333333333,0.25,-1,1
689611,2015-06-15 12:32:02.677,2015-06-16 18:19:55.847,4,1,1,2,1,1,107273.17,3.728798170129586e-05,0.5,1.0,0.5,-1,1
689643,2015-09-08 15:20:03.850,2015-09-08 15:20:07.200,2,1,1,1,1,0,3.35,0.5970149253731343,1.0,0.0,0.0,-1,1
689841,2015-06-10 20:33:57.114,2015-06-10 20:33:58.818,2,1,1,1,1,0,1.704,1.1737089201877935,1.0,0.0,0.0,-1,1
690027,2015-06-27 05:12:53.135,2015-06-27 05:13:00.424,2,1,1,1,1,0,7.289,0.27438606118809167,1.0,0.0,0.0,-1,1
690124,2015-07-18 21:19:22.430,2015-07-18 21:19:23.696,2,1,1,2,0,0,1.266,1.5797788309636651,0.0,0.0,0.0,-1,1
690443,2015-08-31 23:45:20.110,2015-08-31 23:50:20.843,3,1,1,1,1,1,300.733,0.009975626219935956,1.0,1.0,1.0,-1,1
690559,2015-07-23 23:50:02.865,2015-07-23 23:50:24.430,2,1,1,1,1,0,21.565,0.09274287039183862,1.0,0.0,0.0,-1,1
690657,2015-07-20 20:08:45.733,2015-07-20 20:08:48.883,2,1,1,1,1,0,3.15,0.6349206349206349,1.0,0.0,0.0,-1,1
690929,2015-06-15 13:31:36.022,2015-06-15 15:31:43.918,7,1,1,3,2,2,7207.896,0.0009711571865076855,0.6666666666666666,1.0,0.6666666666666666,-1,1
690959,2015-09-02 15:22:09.384,2015-09-02 15:22:09.556,2,1,1,0,2,0,0.172,11.627906976744187,0.0,0.0,0.0,-1,1
691023,2015-09-06 16:06:25.992,2015-09-06 16:06:48.766,2,1,1,1,1,0,22.774,0.08781944322472995,1.0,0.0,0.0,-1,1
691268,2015-07-01 01:11:55.232,2015-07-01 01:15:33.483,5,1,1,2,2,1,218.251,0.022909402476964595,1.0,0.5,0.5,-1,1
691438,2015-09-13 22:11:04.298,2015-09-13 22:26:53.925,7,7,6,2,5,0,949.627,0.007371315263782517,2.5,0.0,0.0,-1,1
691775,2015-08-15 16:51:22.681,2015-08-15 16:53:22.949,2,1,1,1,1,0,120.268,0.01662952738883161,1.0,0.0,0.0,-1,1
691958,2015-05-10 01:07:20.228,2015-05-10 01:09:44.371,3,1,1,1,1,1,144.143,0.020812665200530028,1.0,1.0,1.0,-1,1
692077,2015-07-11 06:01:22.836,2015-07-11 06:01:36.326,2,1,1,1,1,0,13.49,0.14825796886582654,1.0,0.0,0.0,-1,1
692199,2015-08-30 19:47:17.386,2015-08-30 22:09:36.571,4,2,1,2,1,1,8539.185,0.000468428778624658,0.5,1.0,0.5,-1,1
692447,2015-07-09 05:21:57.825,2015-07-09 05:46:50.455,3,1,1,1,1,1,1492.63,0.0020098751867509024,1.0,1.0,1.0,-1,1
692653,2015-08-12 17:08:48.305,2015-08-12 18:02:32.072,13,7,2,9,2,2,3223.767,0.004032549498769607,0.2222222222222222,1.0,0.2222222222222222,-1,1
692959,2015-07-20 05:45:43.549,2015-09-15 21:01:55.497,6,5,2,1,4,1,4979771.948,1.2048744526161984e-06,4.0,0.25,1.0,-1,1
693104,2015-06-04 00:59:34.566,2015-06-04 01:04:06.185,4,1,1,2,1,1,271.619,0.01472651029567151,0.5,1.0,0.5,-1,1
693164,2015-06-22 22:24:34.357,2015-06-22 22:24:58.785,2,1,1,1,1,0,24.428,0.08187326019322089,1.0,0.0,0.0,-1,1
693180,2015-09-04 22:51:14.418,2015-09-04 22:51:14.496,2,1,1,2,0,0,0.078,25.641025641025642,0.0,0.0,0.0,-1,1
693346,2015-07-12 19:33:03.472,2015-07-12 19:33:09.552,2,1,1,1,1,0,6.08,0.32894736842105265,1.0,0.0,0.0,-1,1
693398,2015-08-13 23:03:33.135,2015-08-13 23:23:59.422,3,1,1,1,1,1,1226.287,0.0024464093642026703,1.0,1.0,1.0,-1,1
693516,2015-05-03 03:00:04.384,2015-05-03 03:00:29.427,3,1,1,1,2,0,25.043,0.1197939543984347,2.0,0.0,0.0,-1,1
693528,2015-07-13 20:06:11.824,2015-07-14 04:24:52.808,14,6,1,1,7,6,29920.984,0.00046789905037882446,7.0,0.8571428571428571,6.0,-1,1
693609,2015-09-12 18:39:16.995,2015-09-12 18:42:24.801,3,2,2,1,2,0,187.806,0.015973930545349988,2.0,0.0,0.0,-1,1
693648,2015-06-18 23:47:08.845,2015-06-18 23:54:38.213,5,2,2,1,2,2,449.368,0.01112673799647505,2.0,1.0,2.0,-1,1
693688,2015-07-02 16:24:40.592,2015-07-02 16:40:31.189,4,1,1,2,1,1,950.597,0.0042078819941573555,0.5,1.0,0.5,-1,1
693907,2015-06-01 12:40:33.857,2015-06-01 12:41:18.180,2,1,1,1,1,0,44.323,0.045123299415653274,1.0,0.0,0.0,-1,1
693975,2015-08-05 19:26:36.720,2015-08-05 20:22:45.510,3,1,1,1,1,1,3368.79,0.000890527459414211,1.0,1.0,1.0,-1,1
694077,2015-07-27 03:14:33.568,2015-07-27 03:33:17.454,4,3,3,1,3,0,1123.886,0.00355907983549933,3.0,0.0,0.0,-1,1
694162,2015-07-30 21:13:19.600,2015-07-30 21:13:19.647,3,1,0,3,0,0,0.047,63.829787234042556,0.0,0.0,0.0,-1,1
694242,2015-08-29 03:32:46.539,2015-08-29 03:32:48.030,2,1,0,2,0,0,1.491,1.341381623071764,0.0,0.0,0.0,-1,1
694428,2015-06-08 09:14:35.385,2015-06-08 09:14:35.935,3,3,1,3,0,0,0.55,5.454545454545454,0.0,0.0,0.0,-1,1
694759,2015-06-20 19:14:48.020,2015-06-20 19:17:03.535,2,1,1,1,1,0,135.515,0.014758513817658563,1.0,0.0,0.0,-1,1
694903,2015-06-11 20:27:34.204,2015-06-11 20:29:03.986,3,2,2,1,2,0,89.782,0.03341427012095966,2.0,0.0,0.0,-1,1
694913,2015-05-18 02:59:08.412,2015-05-21 02:30:14.103,68,25,8,49,19,0,257465.691,0.00026411285999267375,0.3877551020408163,0.0,0.0,-1,1
695025,2015-06-18 19:38:40.064,2015-06-18 21:21:35.750,11,4,1,4,4,3,6175.686,0.0017811786415306739,1.0,0.75,0.75,-1,1
695198,2015-07-17 18:18:03.763,2015-07-17 18:24:38.736,3,1,1,1,1,1,394.973,0.007595455891921726,1.0,1.0,1.0,-1,1
695320,2015-08-07 02:36:05.987,2015-08-07 02:36:59.922,2,1,1,1,1,0,53.935,0.03708167238342449,1.0,0.0,0.0,-1,1
695604,2015-06-15 14:07:59.850,2015-06-15 14:55:52.636,7,2,1,4,2,1,2872.786,0.002436659048046043,0.5,0.5,0.25,-1,1
695620,2015-09-10 07:56:04.282,2015-09-10 07:59:03.383,4,1,1,2,1,1,179.101,0.022333766980642208,0.5,1.0,0.5,-1,1
695657,2015-05-06 00:02:15.072,2015-05-07 03:41:47.310,20,10,5,9,10,1,99572.238,0.00020085919932823042,1.1111111111111112,0.1,0.1111111111111111,-1,1
696046,2015-07-11 19:57:09.764,2015-07-11 20:04:15.258,4,1,1,2,1,1,425.494,0.009400837614631462,0.5,1.0,0.5,-1,1
696363,2015-06-11 17:50:24.909,2015-06-11 19:04:59.677,8,1,1,4,2,2,4474.768,0.0017878021832640261,0.5,1.0,0.5,-1,1
696393,2015-05-04 16:29:18.877,2015-05-04 17:02:15.204,28,17,3,26,1,1,1976.327,0.014167695932909887,0.038461538461538464,1.0,0.038461538461538464,-1,1
696674,2015-07-20 14:44:54.511,2015-07-20 15:01:18.439,15,9,3,10,5,0,983.928,0.015245017928141083,0.5,0.0,0.0,-1,1
697021,2015-05-29 21:38:48.836,2015-05-29 21:38:48.979,2,1,1,2,0,0,0.143,13.986013986013987,0.0,0.0,0.0,-1,1
697064,2015-07-07 01:54:38.466,2015-07-07 01:54:46.225,2,1,1,1,1,0,7.759,0.2577651759247326,1.0,0.0,0.0,-1,1
697134,2015-05-10 02:11:00.240,2015-05-10 02:11:05.166,2,1,1,1,1,0,4.926,0.4060089321965083,1.0,0.0,0.0,-1,1
697366,2015-07-09 18:19:36.443,2015-07-09 18:56:16.939,4,1,1,2,1,1,2200.496,0.001817771993223346,0.5,1.0,0.5,-1,1
697377,2015-05-17 04:45:25.175,2015-05-17 04:45:38.543,2,1,1,1,1,0,13.368,0.14961101137043686,1.0,0.0,0.0,-1,1
697408,2015-06-17 01:43:44.090,2015-06-17 20:49:46.488,16,11,4,12,2,2,68762.398,0.00023268531152738448,0.16666666666666666,1.0,0.16666666666666666,-1,1
697471,2015-06-16 21:13:18.182,2015-06-16 21:14:49.183,2,1,1,1,1,0,91.001,0.021977780463950946,1.0,0.0,0.0,-1,1
697585,2015-06-10 18:34:38.310,2015-06-10 18:48:51.272,6,2,2,3,1,2,852.962,0.007034311024406714,0.3333333333333333,2.0,0.6666666666666666,-1,1
697629,2015-05-07 00:07:48.590,2015-05-07 00:11:11.318,3,1,1,1,1,1,202.728,0.014798153190481828,1.0,1.0,1.0,-1,1
697630,2015-05-07 15:33:36.304,2015-05-07 15:34:09.179,2,1,1,1,1,0,32.875,0.060836501901140684,1.0,0.0,0.0,-1,1
697687,2015-09-10 23:42:43.027,2015-09-10 23:49:00.227,4,2,1,2,1,1,377.2,0.010604453870625663,0.5,1.0,0.5,-1,1
697734,2015-08-23 18:09:55.942,2015-08-23 18:40:22.721,4,2,1,2,1,1,1826.779,0.002189646366637672,0.5,1.0,0.5,-1,1
697828,2015-08-12 20:59:25.617,2015-08-12 21:07:49.545,5,1,1,3,1,1,503.928,0.009922052356685876,0.3333333333333333,1.0,0.3333333333333333,-1,1
698108,2015-08-01 18:18:37.695,2015-08-01 18:20:16.275,2,1,1,1,1,0,98.58,0.02028809089064719,1.0,0.0,0.0,-1,1
698139,2015-07-10 16:33:44.286,2015-07-10 16:36:08.456,6,4,3,2,4,0,144.17,0.041617534854685445,2.0,0.0,0.0,-1,1
698573,2015-08-18 22:11:23.304,2015-08-18 22:11:29.562,2,1,1,1,1,0,6.258,0.31959092361776925,1.0,0.0,0.0,-1,1
698640,2015-07-28 03:57:06.470,2015-07-28 04:00:59.114,3,1,1,1,1,1,232.644,0.0128952390777325,1.0,1.0,1.0,-1,1
698750,2015-07-26 21:23:49.777,2015-07-27 16:37:33.860,33,16,5,29,4,0,69224.083,0.00047671270705023283,0.13793103448275862,0.0,0.0,-1,1
698751,2015-06-08 18:34:33.953,2015-06-08 18:37:05.602,2,1,1,1,1,0,151.649,0.013188349412129326,1.0,0.0,0.0,-1,1
698791,2015-05-25 00:22:59.487,2015-05-25 00:23:11.653,2,1,1,1,1,0,12.166,0.1643925694558606,1.0,0.0,0.0,-1,1
698812,2015-07-01 18:58:19.675,2015-07-01 21:16:58.566,13,5,4,6,3,4,8318.891,0.0015627082984979608,0.5,1.3333333333333333,0.6666666666666666,-1,1
698813,2015-08-10 12:15:30.612,2015-08-10 12:15:31.815,2,1,1,2,0,0,1.203,1.6625103906899417,0.0,0.0,0.0,-1,1
698816,2015-08-31 19:37:00.795,2015-08-31 19:44:00.195,6,2,2,1,3,2,419.4,0.01430615164520744,3.0,0.6666666666666666,2.0,-1,1
698846,2015-07-16 18:24:31.319,2015-07-16 18:25:32.754,3,1,1,1,1,1,61.435,0.04883209896638724,1.0,1.0,1.0,-1,1
698881,2015-05-11 02:46:17.807,2015-05-11 02:46:26.719,2,1,1,1,1,0,8.912,0.22441651705565527,1.0,0.0,0.0,-1,1
698958,2015-08-06 20:25:55.140,2015-08-06 20:28:39.433,4,1,1,2,1,1,164.293,0.02434674636168309,0.5,1.0,0.5,-1,1
699012,2015-09-11 02:56:39.017,2015-09-11 02:57:12.636,2,1,1,1,1,0,33.619,0.059490169249531516,1.0,0.0,0.0,-1,1
699118,2015-05-22 00:46:48.688,2015-05-22 00:47:52.327,2,1,1,1,1,0,63.639,0.03142726944169456,1.0,0.0,0.0,-1,1
699183,2015-07-09 21:53:51.515,2015-07-10 21:42:37.706,14,8,5,10,2,2,85726.191,0.00016331065030055983,0.2,1.0,0.2,-1,1
699505,2015-07-28 16:43:48.130,2015-07-28 16:48:16.732,3,1,1,1,1,1,268.602,0.011168941407733377,1.0,1.0,1.0,-1,1
699516,2015-06-05 16:30:01.652,2015-06-05 16:30:01.653,2,2,1,2,0,0,0.001,2000.0,0.0,0.0,0.0,-1,1
699571,2015-06-11 03:26:17.939,2015-06-11 03:27:01.802,2,2,1,1,1,0,43.863,0.04559651642614504,1.0,0.0,0.0,-1,1
699698,2015-05-25 20:12:58.054,2015-05-25 20:12:58.744,2,1,1,2,0,0,0.69,2.8985507246376816,0.0,0.0,0.0,-1,1
